stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,location_type,parent_station,wheelchair_boarding,stop_timezone
10600,Sand Point Way NE & NE 61st St,47.672989,-122.266663,,,1,,,,America/Los_Angeles
10620,Sand Point Way NE & NE 65th St,47.675976,-122.263428,,,1,,,,America/Los_Angeles
10630,Sand Point Way NE & NE 70th St,47.679432,-122.263519,,,1,,,,America/Los_Angeles
10640,Sand Point Way NE & NE 74th St,47.681759,-122.263565,,,1,,,,America/Los_Angeles
10650,Sand Point Way NE & NE 77th St,47.685005,-122.264465,,,1,,,,America/Los_Angeles
10653,NOAA - BLDG 1,47.686543,-122.257362,,,1,,,,America/Los_Angeles
10654,NE NOAA Dr,47.686150,-122.260803,,,1,,,,America/Los_Angeles
10657,NE NOAA Dr & Guard Shack,47.686077,-122.259285,,,1,,,,America/Los_Angeles
10658,NOAA - BLDG 3,47.686012,-122.255531,,,1,,,,America/Los_Angeles
10680,Sand Point Way NE & Inverness Dr NE,47.692757,-122.270775,,,1,,,,America/Los_Angeles
10700,Sand Point Way NE & Matthews Pl NE,47.694523,-122.275177,,,1,,,,America/Los_Angeles
10710,Sand Point Way NE & NE 93rd St,47.696144,-122.276566,,,1,,,,America/Los_Angeles
10720,Sand Point Way NE & NE 95th St,47.697353,-122.277527,,,1,,,,America/Los_Angeles
10730,Sand Point Way NE & NE 97th St,47.699093,-122.277634,,,1,,,,America/Los_Angeles
10750,Sand Point Way NE & NE 103rd St,47.703087,-122.277565,,,1,,,,America/Los_Angeles
10760,Sand Point Way NE & NE 106th St,47.705364,-122.278374,,,1,,,,America/Los_Angeles
10780,Sand Point Way NE & NE 110th St,47.709229,-122.280212,,,1,,,,America/Los_Angeles
10820,Sand Point Way NE & NE 120th St,47.716015,-122.283005,,,1,,,,America/Los_Angeles
1083,Convention Place Station - Bay C,47.614220,-122.331795,,,1,,,,America/Los_Angeles
10830,Sand Point Way NE & NE 123rd St,47.717598,-122.283928,,,1,,,,America/Los_Angeles
1084,Convention Place Station - Bay D,47.614277,-122.331863,,,1,,,,America/Los_Angeles
10840,Sand Point Way NE & NE 125th St,47.719292,-122.286949,,,1,,,,America/Los_Angeles
10860,NE 125th St & 35th Ave NE,47.719322,-122.291283,,,1,,,,America/Los_Angeles
10870,NE 125th St & 33rd Ave NE,47.719338,-122.293205,,,1,,,,America/Los_Angeles
10910,12th Ave NE & NE 47th St,47.662281,-122.315475,,,1,,,,America/Los_Angeles
10911,NE 45th St & University Way NE,47.661205,-122.313477,,,1,,,,America/Los_Angeles
10912,15th Ave NE & NE 43rd St,47.659370,-122.312096,,,1,,,,America/Los_Angeles
10914,15th Ave NE & NE Campus Pkwy,47.656422,-122.312164,,,1,,,,America/Los_Angeles
10915,Harvard Ave E & Eastlake Ave E,47.650093,-122.321999,,,1,,,,America/Los_Angeles
10916,Harvard Ave E & Eastlake Ave E,47.649704,-122.322205,,,1,,,,America/Los_Angeles
10917,15th Ave NE & NE 40th St,47.655048,-122.312195,,,1,,,,America/Los_Angeles
10920,Harvard Ave E & E Shelby St,47.646759,-122.322205,,,1,,,,America/Los_Angeles
10940,10th Ave E & E Roanoke St,47.642937,-122.320160,,,1,,,,America/Los_Angeles
10950,10th Ave E & E Miller St,47.641163,-122.320160,,,1,,,,America/Los_Angeles
10970,10th Ave E & E Newton St,47.637028,-122.320183,,,1,,,,America/Los_Angeles
10990,10th Ave E & E Galer St,47.632126,-122.320305,,,1,,,,America/Los_Angeles
11010,10th Ave E & E Prospect St,47.628738,-122.320320,,,1,,,,America/Los_Angeles
11012,E Aloha St & Broadway  E,47.626766,-122.320961,,,1,,,,America/Los_Angeles
11025,Boren Ave & Jefferson St,47.606068,-122.322029,,,1,,,,America/Los_Angeles
11030,E Roy St & Broadway  E,47.625191,-122.320816,,,1,,,,America/Los_Angeles
11033,Boren Ave & Columbia St,47.608227,-122.324013,,,1,,,,America/Los_Angeles
11035,Boren Ave & Madison St,47.609581,-122.325256,,,1,,,,America/Los_Angeles
11040,Broadway  E & E Republican St,47.622894,-122.321014,,,1,,,,America/Los_Angeles
11050,Broadway  E & E Thomas St,47.620815,-122.320992,,,1,,,,America/Los_Angeles
11060,Broadway & E Denny Way,47.618538,-122.320946,,,1,,,,America/Los_Angeles
11065,Boren Ave & Pike St,47.613541,-122.329102,,,1,,,,America/Los_Angeles
11070,Broadway & E Pine St,47.616192,-122.320923,,,1,,,,America/Los_Angeles
11075,Boren Ave & Seneca St,47.610516,-122.326332,,,1,,,,America/Los_Angeles
11080,E Pine St & Broadway,47.615303,-122.321495,,,1,,,,America/Los_Angeles
11085,Boren Ave & Madison St,47.609085,-122.325035,,,1,,,,America/Los_Angeles
11087,Boren Ave & Columbia St,47.607594,-122.323669,,,1,,,,America/Los_Angeles
11090,E Pine St & Belmont Ave,47.615295,-122.324776,,,1,,,,America/Los_Angeles
11100,E Pine St & Bellevue Ave,47.615299,-122.327271,,,1,,,,America/Los_Angeles
11130,Pike St & Convention Pl,47.612415,-122.331223,,,21,,,,America/Los_Angeles
11132,Pike St & Boren Ave,47.613579,-122.328445,,,1,,,,America/Los_Angeles
11140,E Pine St & Summit Ave,47.615150,-122.325256,,,1,,,,America/Los_Angeles
11150,E Pine St & Harvard Ave,47.615162,-122.321617,,,1,,,,America/Los_Angeles
11175,Broadway & E Howell St,47.618156,-122.320747,,,1,,,,America/Los_Angeles
11180,Broadway  E & E John St,47.620155,-122.320786,,,1,,,,America/Los_Angeles
11190,Broadway  E & E Harrison St,47.622196,-122.320816,,,1,,,,America/Los_Angeles
11191,10th Ave E & E Mercer St,47.623951,-122.319992,,,1,,,,America/Los_Angeles
11200,Broadway  E & E Mercer St,47.624611,-122.320839,,,1,,,,America/Los_Angeles
11230,10th Ave E & E Prospect St,47.628861,-122.320114,,,1,,,,America/Los_Angeles
11250,10th Ave E & E Galer St,47.632214,-122.320099,,,1,,,,America/Los_Angeles
11270,10th Ave E & E Howe St,47.636162,-122.319992,,,1,,,,America/Los_Angeles
11290,10th Ave E & E Miller St,47.641571,-122.319969,,,1,,,,America/Los_Angeles
11299,E Roanoke St & 10th Ave E,47.643127,-122.319298,,,1,,,,America/Los_Angeles
11300,E Roanoke St & Broadway  E,47.643261,-122.320747,,,1,,,,America/Los_Angeles
11330,Harvard Ave E & E Shelby St,47.647110,-122.321999,,,1,,,,America/Los_Angeles
11352,15th Ave NE & NE 42nd St,47.658668,-122.311905,,,1,,,,America/Los_Angeles
11354,NE 45th St & Brooklyn Ave NE,47.661346,-122.313889,,,1,,,,America/Los_Angeles
11370,15th Ave E & E Galer St,47.632500,-122.312607,,,1,,,,America/Los_Angeles
11390,15th Ave E & E Prospect St,47.628479,-122.312668,,,1,,,,America/Los_Angeles
11400,15th Ave E & E Aloha St,47.626682,-122.312668,,,1,,,,America/Los_Angeles
11410,15th Ave E & E Roy St,47.625027,-122.312698,,,1,,,,America/Los_Angeles
11420,15th Ave E & E Mercer St,47.623970,-122.312714,,,1,,,,America/Los_Angeles
11430,15th Ave E & E Republican St,47.622894,-122.312737,,,1,,,,America/Los_Angeles
11480,E Pine St & 15th Ave,47.615356,-122.313164,,,1,,,,America/Los_Angeles
11490,E Pine St & 13th Ave,47.615345,-122.315910,,,1,,,,America/Los_Angeles
11500,E Pine St & 11th Ave,47.615318,-122.318489,,,1,,,,America/Los_Angeles
11510,E Pine St & 10th Ave,47.615181,-122.319092,,,1,,,,America/Los_Angeles
11520,E Pine St & 12th Ave,47.615200,-122.316483,,,1,,,,America/Los_Angeles
11535,E Pine St & 15th Ave,47.615212,-122.312286,,,1,,,,America/Los_Angeles
11570,15th Ave E & E Harrison St,47.622570,-122.312538,,,1,,,,America/Los_Angeles
11590,15th Ave E & E Roy St,47.625423,-122.312492,,,1,,,,America/Los_Angeles
11600,15th Ave E & E Aloha St,47.627098,-122.312469,,,1,,,,America/Los_Angeles
11610,15th Ave E & E Prospect St,47.628902,-122.312454,,,1,,,,America/Los_Angeles
11620,15th Ave E & E Highland Dr,47.630833,-122.312424,,,1,,,,America/Los_Angeles
11630,Grandview Pl E & E Galer St,47.632523,-122.311821,,,1,,,,America/Los_Angeles
11640,Grandview Pl E & E Garfield St,47.634079,-122.311798,,,1,,,,America/Los_Angeles
11680,Mount Rainier Dr S & S Hanford St,47.575657,-122.284843,,,1,,,,America/Los_Angeles
11690,Mount Rainier Dr S & S Ridgeway Pl,47.576538,-122.286240,,,1,,,,America/Los_Angeles
11700,S Mcclellan St & Lake Park Dr S,47.578407,-122.288605,,,1,,,,America/Los_Angeles
11720,S Mcclellan St & 31st Ave S,47.578411,-122.292671,,,1,,,,America/Los_Angeles
11730,31st Ave S & S Lander St,47.579861,-122.292908,,,1,,,,America/Los_Angeles
11750,31st Ave S & S College St,47.582707,-122.292892,,,1,,,,America/Los_Angeles
11790,31st Ave S & S Massachusetts St,47.588161,-122.292442,,,1,,,,America/Los_Angeles
11800,31st Ave S & S Day St,47.590534,-122.292305,,,1,,,,America/Los_Angeles
11820,31st Ave S & S Norman St,47.593506,-122.292656,,,1,,,,America/Los_Angeles
11840,31st Ave S & S Dearborn St,47.595921,-122.292603,,,1,,,,America/Los_Angeles
11860,31st Ave S & S King St,47.597908,-122.292519,,,1,,,,America/Los_Angeles
11870,S Jackson St & 30th Ave S,47.599251,-122.293640,,,1,,,,America/Los_Angeles
11880,S Jackson St & 28th Ave S,47.599285,-122.296112,,,1,,,,America/Los_Angeles
11890,S Jackson St & Martin L King Jr Way S,47.599304,-122.297752,,,1,,,,America/Los_Angeles
11910,S Jackson St & 23rd Ave S,47.599346,-122.302032,,,1,,,,America/Los_Angeles
11920,S Jackson St & 20th Pl S,47.599335,-122.304642,,,1,,,,America/Los_Angeles
11940,S Jackson St & 18th Ave S,47.599304,-122.309349,,,1,,,,America/Los_Angeles
11960,S Jackson St & Rainier Ave S,47.599140,-122.313576,,,1,,,,America/Los_Angeles
11980,S Jackson St & 18th Ave S,47.599167,-122.309738,,,1,,,,America/Los_Angeles
11990,S Jackson St & 20th Ave S,47.599190,-122.305992,,,1,,,,America/Los_Angeles
12010,S Jackson St & 23rd Ave S,47.599213,-122.301620,,,1,,,,America/Los_Angeles
12030,S Jackson St & 28th Ave S,47.599148,-122.295952,,,1,,,,America/Los_Angeles
12040,S Jackson St & 30th Ave S,47.599117,-122.293480,,,1,,,,America/Los_Angeles
12050,31st Ave S & S King St,47.597744,-122.292740,,,1,,,,America/Los_Angeles
12070,31st Ave S & S Dearborn St,47.595512,-122.292809,,,1,,,,America/Los_Angeles
12080,31st Ave S & S Norman St,47.593075,-122.292877,,,1,,,,America/Los_Angeles
12090,31st Ave S & S Irving St,47.590973,-122.292496,,,1,,,,America/Los_Angeles
12110,31st Ave S & S Massachusetts St,47.587872,-122.292648,,,1,,,,America/Los_Angeles
12130,31st Ave S & S Plum St,47.584957,-122.293098,,,1,,,,America/Los_Angeles
12140,31st Ave S & S Walker St,47.583424,-122.293106,,,1,,,,America/Los_Angeles
1215,Union St & 6th Ave,47.609768,-122.334648,,,21,,,,America/Los_Angeles
12160,31st Ave S & S Lander St,47.579422,-122.293098,,,1,,,,America/Los_Angeles
12170,S Mcclellan St & 31st Ave S,47.578274,-122.292587,,,1,,,,America/Los_Angeles
12190,S Mcclellan St & S Mount Baker Blvd,47.578274,-122.288712,,,1,,,,America/Los_Angeles
12200,Mount Rainier Dr S & 37th Pl S,47.576755,-122.286827,,,1,,,,America/Los_Angeles
12210,E Mcgilvra St & 42nd Ave E,47.640774,-122.278122,,,1,,,,America/Los_Angeles
12220,42nd Ave E & E Lynn St,47.638863,-122.278534,,,1,,,,America/Los_Angeles
12230,42nd Ave E & E Newton St,47.636726,-122.278564,,,1,,,,America/Los_Angeles
12240,42nd Ave E & E Madison St,47.635605,-122.278572,,,1,,,,America/Los_Angeles
12250,E Madison St & 41st Ave E,47.634640,-122.279846,,,1,,,,America/Los_Angeles
12260,E Madison St & E Garfield St,47.633457,-122.281593,,,1,,,,America/Los_Angeles
12270,E Madison St & 38th Ave E,47.631790,-122.284065,,,1,,,,America/Los_Angeles
12280,E Madison St & 36th Ave E,47.629974,-122.286743,,,1,,,,America/Los_Angeles
12290,E Madison St & 34th Ave E,47.628902,-122.288345,,,1,,,,America/Los_Angeles
12310,E Madison St & Lake Washington Blvd,47.625919,-122.292725,,,1,,,,America/Los_Angeles
12322,E Madison St & 28th Ave E,47.623165,-122.296799,,,1,,,,America/Los_Angeles
12340,E Madison St & 25th Ave E,47.620869,-122.300186,,,1,,,,America/Los_Angeles
12350,E Madison St & 23rd Ave E,47.619286,-122.302536,,,1,,,,America/Los_Angeles
12351,E Madison St & 22nd Ave E,47.617981,-122.304611,,,1,,,,America/Los_Angeles
12352,E Madison St & 20th Ave,47.617351,-122.306114,,,1,,,,America/Los_Angeles
12353,E Madison St & 19th Ave,47.616619,-122.307877,,,1,,,,America/Los_Angeles
12354,E Madison St & 17th Ave,47.615521,-122.310516,,,1,,,,America/Los_Angeles
12355,E Madison St & 15th Ave,47.614361,-122.313301,,,1,,,,America/Los_Angeles
12371,E Madison St & 15th Ave,47.614551,-122.312454,,,1,,,,America/Los_Angeles
12372,E Madison St & 17th Ave,47.615459,-122.310265,,,1,,,,America/Los_Angeles
12375,E Madison St & 20th Ave,47.617363,-122.305702,,,1,,,,America/Los_Angeles
12376,E Madison St & 22nd Ave,47.618172,-122.303886,,,1,,,,America/Los_Angeles
12377,E Madison St & 23rd Ave E,47.619259,-122.302277,,,1,,,,America/Los_Angeles
12378,E Madison St & 25th Ave E,47.621094,-122.299561,,,1,,,,America/Los_Angeles
12380,E Madison St & 27th Ave E,47.622490,-122.297508,,,1,,,,America/Los_Angeles
12400,E Madison St & Lake Washington Blvd,47.626152,-122.292099,,,1,,,,America/Los_Angeles
12410,E Madison St & 33rd Ave E,47.628185,-122.289093,,,1,,,,America/Los_Angeles
12420,E Madison St & 36th Ave E,47.629948,-122.286499,,,1,,,,America/Los_Angeles
12430,E Madison St & 38th Ave E,47.631546,-122.284149,,,1,,,,America/Los_Angeles
12440,E Madison St & 39th Ave E,47.632427,-122.282822,,,1,,,,America/Los_Angeles
12450,E Madison St & 41st Ave E,47.634403,-122.279915,,,1,,,,America/Los_Angeles
12460,43rd Ave E & E Blaine St,47.634884,-122.277046,,,1,,,,America/Los_Angeles
12470,43rd Ave E & E Madison St,47.636631,-122.277016,,,1,,,,America/Los_Angeles
12480,43rd Ave E & E Lynn St,47.639088,-122.276993,,,1,,,,America/Los_Angeles
12481,Martin L King Jr Way S & S Judkins St,47.591610,-122.297646,,,1,,,,America/Los_Angeles
12484,Martin L King Jr Way S & S Hill St,47.584259,-122.298248,,,1,,,,America/Los_Angeles
12485,S Walker St & 25th Ave S,47.583714,-122.299629,,,1,,,,America/Los_Angeles
12486,Martin L King Jr Way S & S Bayview St,47.581001,-122.296921,,,1,,,,America/Los_Angeles
12487,Martin L King Jr Way S & S Massachusetts St,47.587894,-122.298164,,,1,,,,America/Los_Angeles
12496,S Plum St & 25th Ave S,47.585411,-122.300079,,,1,,,,America/Los_Angeles
12497,Martin L King Jr Way S & S Massachusetts St,47.588676,-122.297836,,,1,,,,America/Los_Angeles
12500,26th Ave S & S Norman St,47.593166,-122.298958,,,1,,,,America/Los_Angeles
12520,S Dearborn St & 26th Ave S,47.595627,-122.299423,,,1,,,,America/Los_Angeles
12532,23rd Ave S & S Lane St,47.596710,-122.302124,,,1,,,,America/Los_Angeles
12550,23rd Ave S & S Jackson St,47.599693,-122.302139,,,1,,,,America/Los_Angeles
12560,23rd Ave & E Yesler Way,47.601894,-122.302292,,,1,,,,America/Los_Angeles
12600,23rd Ave & E Jefferson St,47.605900,-122.302887,,,1,,,,America/Los_Angeles
12630,23rd Ave S & E Yesler Way,47.601257,-122.302361,,,1,,,,America/Los_Angeles
12640,23rd Ave S & S Jackson St,47.599060,-122.302330,,,1,,,,America/Los_Angeles
12660,S Dearborn St & 24th Ave S,47.595501,-122.301636,,,1,,,,America/Los_Angeles
12670,24th Ave S & S Norman St,47.592743,-122.301292,,,1,,,,America/Los_Angeles
12700,34th Ave & E Marion St,47.610516,-122.289474,,,1,,,,America/Los_Angeles
12712,34th Ave & E Cherry St,47.608047,-122.289528,,,1,,,,America/Los_Angeles
12720,E Cherry St & 32nd Ave,47.608032,-122.292000,,,1,,,,America/Los_Angeles
12740,E Cherry St & Martin L King Jr Way,47.608063,-122.296158,,,1,,,,America/Los_Angeles
12760,E Cherry St & 24th Ave,47.608070,-122.300499,,,1,,,,America/Los_Angeles
12770,23rd Ave & E Cherry St,47.607712,-122.302879,,,1,,,,America/Los_Angeles
12780,E Jefferson St & 23rd Ave,47.606239,-122.303215,,,1,,,,America/Los_Angeles
12790,E Jefferson St & 21st Ave,47.606235,-122.305351,,,1,,,,America/Los_Angeles
12805,E Jefferson St & 18th Ave,47.606251,-122.309669,,,1,,,,America/Los_Angeles
12820,E Jefferson St & 15th Ave,47.606266,-122.313126,,,1,,,,America/Los_Angeles
12840,E Jefferson St & 12th Ave,47.606266,-122.317108,,,1,,,,America/Los_Angeles
12860,Jefferson St & Broadway,47.606155,-122.321167,,,1,,,,America/Los_Angeles
12880,Jefferson St & 9th Ave,47.604935,-122.324089,,,1,,,,America/Los_Angeles
12890,James St & 8th Ave,47.605187,-122.325813,,,1,,,,America/Los_Angeles
12900,James St & 8th Ave,47.605164,-122.325500,,,1,,,,America/Los_Angeles
12910,9th Ave & Jefferson St,47.604874,-122.324242,,,1,,,,America/Los_Angeles
12930,E Jefferson St & Broadway,47.606144,-122.320351,,,1,,,,America/Los_Angeles
12950,E Jefferson St & 12th Ave,47.606125,-122.316498,,,1,,,,America/Los_Angeles
12960,E Jefferson St & 14th Ave,47.606129,-122.313774,,,1,,,,America/Los_Angeles
12980,E Jefferson St & 17th Ave,47.606110,-122.309929,,,1,,,,America/Los_Angeles
12991,E Jefferson St & 20th Ave,47.606098,-122.305962,,,1,,,,America/Los_Angeles
13005,21st Ave & E James St,47.607399,-122.304924,,,1,,,,America/Los_Angeles
13020,E Cherry St & 23rd Ave,47.607937,-122.302330,,,1,,,,America/Los_Angeles
13030,E Cherry St & 25th Ave,47.607937,-122.299774,,,1,,,,America/Los_Angeles
13040,E Cherry St & Martin L King Jr Way,47.607929,-122.296364,,,1,,,,America/Los_Angeles
13060,E Cherry St & 31st Ave,47.607906,-122.292305,,,1,,,,America/Los_Angeles
13070,E Cherry St & 33rd Ave,47.607883,-122.290253,,,1,,,,America/Los_Angeles
13080,34th Ave & E Columbia St,47.609474,-122.289299,,,1,,,,America/Los_Angeles
13090,E Spring St & 34th Ave,47.611706,-122.289574,,,1,,,,America/Los_Angeles
13190,Interlaken Turnback Loop & 19th Ave E,47.632507,-122.307373,,,1,,,,America/Los_Angeles
13200,19th Ave E & E Galer St,47.631897,-122.307327,,,1,,,,America/Los_Angeles
13210,19th Ave E & E Highland Dr,47.630436,-122.307358,,,1,,,,America/Los_Angeles
13220,19th Ave E & E Prospect St,47.628494,-122.307373,,,1,,,,America/Los_Angeles
13230,19th Ave E & E Aloha St,47.626652,-122.307411,,,1,,,,America/Los_Angeles
13240,19th Ave E & E Mercer St,47.624195,-122.307396,,,1,,,,America/Los_Angeles
13250,19th Ave E & E Harrison St,47.621902,-122.307426,,,1,,,,America/Los_Angeles
13260,19th Ave E & E John St,47.619457,-122.307465,,,1,,,,America/Los_Angeles
13270,19th Ave & E Denny Way,47.618263,-122.307495,,,1,,,,America/Los_Angeles
13277,E Madison St & 13th Ave,47.613125,-122.316277,,,1,,,,America/Los_Angeles
13282,E Madison St & Broadway Ct,47.611626,-122.319855,,,1,,,,America/Los_Angeles
13283,Madison St & Summit Ave,47.610424,-122.322723,,,1,,,,America/Los_Angeles
13284,Madison St & Boren Ave,47.609257,-122.325539,,,1,,,,America/Los_Angeles
13285,Madison St & 9th Ave,47.608334,-122.327736,,,1,,,,America/Los_Angeles
13291,Madison St & Boren Ave,47.609425,-122.324745,,,1,,,,America/Los_Angeles
13292,",Madison St & Summit Ave",47.610374,-122.322479,,,1,,,,America/Los_Angeles
13293,E Madison St & Broadway,47.611267,-122.320335,,,1,,,,America/Los_Angeles
13294,E Madison St & 14th Ave,47.613777,-122.314308,,,1,,,,America/Los_Angeles
13300,19th Ave & E Madison St,47.617145,-122.307304,,,1,,,,America/Los_Angeles
13310,19th Ave E & E Denny Way,47.618698,-122.307274,,,1,,,,America/Los_Angeles
13320,19th Ave E & E John St,47.619873,-122.307259,,,1,,,,America/Los_Angeles
13330,19th Ave E & E Thomas St,47.620682,-122.307251,,,1,,,,America/Los_Angeles
13340,19th Ave E & E Harrison St,47.621860,-122.307236,,,1,,,,America/Los_Angeles
13350,19th Ave E & E Republican St,47.623402,-122.307205,,,1,,,,America/Los_Angeles
13360,19th Ave E & E Roy St,47.625469,-122.307220,,,1,,,,America/Los_Angeles
13370,19th Ave E & E Aloha St,47.627045,-122.307190,,,1,,,,America/Los_Angeles
13380,19th Ave E & E Prospect St,47.628861,-122.307167,,,1,,,,America/Los_Angeles
13381,19th Ave E & E Highland Dr,47.630806,-122.307152,,,1,,,,America/Los_Angeles
13390,Bellevue Ave E & Bellevue Pl E,47.626289,-122.326691,,,1,,,,America/Los_Angeles
13410,Bellevue Ave E & E Republican St,47.623188,-122.326698,,,1,,,,America/Los_Angeles
13420,Bellevue Ave E & E Thomas St,47.620651,-122.326691,,,1,,,,America/Los_Angeles
13430,Bellevue Ave E & E Denny Way,47.618534,-122.326820,,,1,,,,America/Los_Angeles
13441,Bellevue Ave & E Olive Way,47.616734,-122.326889,,,1,,,,America/Los_Angeles
13460,Bellevue Ave & E Olive St,47.616509,-122.326691,,,1,,,,America/Los_Angeles
13480,Summit Ave E & E Olive Way,47.619385,-122.325195,,,1,,,,America/Los_Angeles
13500,Summit Ave E & E Harrison St,47.622219,-122.325211,,,1,,,,America/Los_Angeles
13510,Summit Ave E & E Mercer St,47.624569,-122.325226,,,1,,,,America/Los_Angeles
13540,NW 105th St & 14th Ave NW,47.705120,-122.373596,,,1,,,,America/Los_Angeles
13541,NW 103rd St & 13th Ave NW,47.703430,-122.373131,,,1,,,,America/Los_Angeles
13542,14th Ave NW & NW 100th St,47.701633,-122.374199,,,1,,,,America/Los_Angeles
13550,15th Ave NW & NW 100th St,47.701244,-122.376877,,,1,,,,America/Los_Angeles
13560,15th Ave NW & NW 96th St,47.698727,-122.376892,,,1,,,,America/Los_Angeles
13570,15th Ave NW & NW 92nd St,47.695644,-122.376900,,,1,,,,America/Los_Angeles
13585,15th Ave NW & NW 87th St,47.692932,-122.376755,,,1,,,,America/Los_Angeles
13600,15th Ave NW & NW 85th St,47.690159,-122.376915,,,1,,,,America/Los_Angeles
13620,15th Ave NW & NW 80th St,47.686062,-122.376892,,,1,,,,America/Los_Angeles
13640,15th Ave NW & NW 75th St,47.682991,-122.376892,,,1,,,,America/Los_Angeles
13660,15th Ave NW & NW 70th St,47.679035,-122.376877,,,1,,,,America/Los_Angeles
13670,15th Ave NW & NW 65th St,47.676083,-122.376686,,,1,,,,America/Los_Angeles
13700,15th Ave NW & NW 60th St,47.672436,-122.376312,,,1,,,,America/Los_Angeles
13721,15th Ave NW & NW Market St,47.668907,-122.376312,,,1,,,,America/Los_Angeles
13760,15th Ave NW & NW Leary Way,47.663143,-122.376480,,,1,,,,America/Los_Angeles
