"","Offense Type","Offense Description","Date Reported","Month","Year","Longitude","Latitude"
"22349","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.332366943,47.555652618
"22350","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.332366943,47.555652618
"22351","THEFT-OTH","Other property",NA,4,2018,-122.392967224,47.537521362
"22352","THEFT-OTH","Other property",NA,4,2018,-122.392967224,47.537521362
"22353","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.35018158,47.624568939
"22354","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.35018158,47.624568939
"22355","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.336128235,47.61044693
"22356","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.336128235,47.61044693
"22357","THEFT-BUILDING","Other property",NA,4,2018,-122.39151001,47.670188904
"22358","THEFT-BUILDING","Other property",NA,4,2018,-122.39151001,47.670188904
"22359","THEFT-BUILDING","Other property",NA,4,2018,-122.39151001,47.670188904
"22360","THEFT-BUILDING","Other property",NA,4,2018,-122.39151001,47.670188904
"22361","THEFT-OTH","Other property",NA,4,2018,-122.37348938,47.547481537
"22362","THEFT-OTH","Other property",NA,4,2018,-122.37348938,47.547481537
"22363","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.346305847,47.609992981
"22364","THEFT-MAIL","Mail theft",NA,4,2018,-122.311325073,47.670707703
"22365","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.346305847,47.609992981
"22366","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.346305847,47.609992981
"22367","THEFT-MAIL","Mail theft",NA,4,2018,-122.311325073,47.670707703
"22368","THEFT-OTH","Other property",NA,4,2018,-122.41003418,47.577732086
"22369","THEFT-OTH","Other property",NA,4,2018,-122.41003418,47.577732086
"22370","THEFT-BUILDING","Other property",NA,4,2018,-122.334259033,47.619091034
"22371","THEFT-BUILDING","Other property",NA,4,2018,-122.334259033,47.619091034
"22372","THEFT-BUILDING","Other property",NA,4,2018,-122.334259033,47.619091034
"22373","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.327682495,47.596656799
"22374","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.327682495,47.596656799
"22375","FRAUD-CREDIT CARD","Fraud",NA,4,2018,-122.294700623,47.720184326
"22376","FRAUD-CREDIT CARD","Fraud",NA,4,2018,-122.294700623,47.720184326
"22377","ASSLT-NONAGG","Assault",NA,4,2018,-122.345863342,47.690567017
"22378","ASSLT-NONAGG","Assault",NA,4,2018,-122.345863342,47.690567017
"22379","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.342346191,47.624694824
"22380","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.342346191,47.624694824
"22381","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.392929077,47.693134308
"22382","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.392929077,47.693134308
"22383","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.392929077,47.693134308
"22384","THEFT-OTH","Other property",NA,4,2018,-122.381332397,47.577186584
"22385","THEFT-OTH","Other property",NA,4,2018,-122.381332397,47.577186584
"22386","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22387","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22388","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22389","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22390","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22391","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22392","ASSLT-AGG-WEAPON","Assault",NA,4,2018,-122.344993591,47.725036621
"22393","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.299545288,47.661769867
"22394","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.299545288,47.661769867
"22395","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.299545288,47.661769867
"22396","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.299545288,47.661769867
"22397","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.299545288,47.661769867
"22398","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.386161804,47.670913696
"22399","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.386161804,47.670913696
"22400","THEFT-OTH","Other property",NA,4,2018,-122.343315125,47.704143524
"22401","THEFT-OTH","Other property",NA,4,2018,-122.343315125,47.704143524
"22402","FRAUD-COMPUTER","Fraud",NA,4,2018,-122.289924622,47.568881989
"22403","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.350112915,47.706695557
"22404","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.350112915,47.706695557
"22405","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.350112915,47.706695557
"22406","THEFT-BUILDING","Other property",NA,4,2018,-122.31137085,47.664890289
"22407","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.310256958,47.594215393
"22408","THEFT-BUILDING","Other property",NA,4,2018,-122.31137085,47.664890289
"22409","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.310256958,47.594215393
"22410","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.320053101,47.617576599
"22411","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.320053101,47.617576599
"22412","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22413","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22414","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22415","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22416","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22417","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22418","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.36730957,47.521026611
"22419","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.313034058,47.667491913
"22420","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.313034058,47.667491913
"22421","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.313034058,47.667491913
"22422","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,4,2018,-122.324615479,47.708602905
"22423","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,4,2018,-122.324615479,47.708602905
"22424","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,4,2018,-122.324615479,47.708602905
"22425","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.292945862,47.535243988
"22426","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.292945862,47.535243988
"22427","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.292945862,47.535243988
"22428","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.289924622,47.568881989
"22429","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.289924622,47.568881989
"22430","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.305328369,47.710289001
"22431","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.305328369,47.710289001
"22432","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.296890259,47.544437408
"22433","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.305534363,47.585918427
"22434","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.346710205,47.634346008
"22435","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.346710205,47.634346008
"22436","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.333724976,47.602787018
"22437","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.333724976,47.602787018
"22438","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.333724976,47.602787018
"22439","ASSLT-NONAGG","Assault",NA,4,2018,-122.338104248,47.603420258
"22440","ASSLT-NONAGG","Assault",NA,4,2018,-122.338104248,47.603420258
"22441","ASSLT-NONAGG","Assault",NA,4,2018,-122.341545105,47.612781525
"22442","ASSLT-NONAGG","Assault",NA,4,2018,-122.341545105,47.612781525
"22443","ASSLT-NONAGG","Assault",NA,4,2018,-122.34463501,47.699619293
"22444","ASSLT-NONAGG","Assault",NA,4,2018,-122.34463501,47.699619293
"22445","ROBBERY-STREET-BODYFORCE","Robbery",NA,4,2018,-122.315551758,47.615272522
"22446","ROBBERY-STREET-BODYFORCE","Robbery",NA,4,2018,-122.315551758,47.615272522
"22447","ROBBERY-STREET-BODYFORCE","Robbery",NA,4,2018,-122.315551758,47.615272522
"22448","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22449","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22450","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22451","ASSLT-NONAGG","Assault",NA,4,2018,-122.31879425,47.614089966
"22452","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.355461121,47.705989838
"22453","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.355461121,47.705989838
"22454","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.355461121,47.705989838
"22455","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22456","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22457","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22458","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22459","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22460","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22461","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22462","BURGLARY-NOFORCE-NONRES","Burglary",NA,4,2018,-122.310127258,47.532421112
"22463","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22464","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22465","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22466","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22467","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22468","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22469","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.324310303,47.523071289
"22470","THEFT-BUILDING","Other property",NA,4,2018,-122.317848206,47.708106995
"22471","THEFT-BUILDING","Other property",NA,4,2018,-122.317848206,47.708106995
"22472","THEFT-LICENSE PLATE","Other property",NA,4,2018,-122.316238403,47.694004059
"22473","THEFT-LICENSE PLATE","Other property",NA,4,2018,-122.316238403,47.694004059
"22474","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.374763489,47.701538086
"22475","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.374763489,47.701538086
"22476","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.374763489,47.701538086
"22477","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.318405151,47.667850494
"22478","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.318405151,47.667850494
"22479","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.318405151,47.667850494
"22480","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.33303833,47.604553223
"22481","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.33303833,47.604553223
"22482","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.33303833,47.604553223
"22483","ROBBERY-BUSINESS-WEAPON","Robbery",NA,4,2018,-122.33303833,47.604553223
"22484","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22485","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22486","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22487","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.321914673,47.708587646
"22488","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.4088974,47.67042923
"22489","THEFT-OTH","Other property",NA,4,2018,-122.342384338,47.691455841
"22490","THEFT-OTH","Other property",NA,4,2018,-122.342384338,47.691455841
"22491","THREATS-WEAPON","Threats",NA,4,2018,-122.338699341,47.610744476
"22492","THREATS-WEAPON","Threats",NA,4,2018,-122.338699341,47.610744476
"22493","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.358230591,47.668178558
"22494","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.358230591,47.668178558
"22495","THREATS-OTHER","Threats",NA,4,2018,-122.323440552,47.604129791
"22496","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.315620422,47.619941711
"22497","FRAUD-CHECK","Fraud",NA,4,2018,-122.368721008,47.697208405
"22498","FRAUD-CHECK","Fraud",NA,4,2018,-122.368721008,47.697208405
"22499","FRAUD-CHECK","Fraud",NA,4,2018,-122.368721008,47.697208405
"22500","FRAUD-CHECK","Fraud",NA,4,2018,-122.368721008,47.697208405
"22501","FRAUD-CHECK","Fraud",NA,4,2018,-122.368721008,47.697208405
"22502","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.375068665,47.545635223
"22503","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.375068665,47.545635223
"22504","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.375068665,47.545635223
"22505","ASSLT-NONAGG","Assault",NA,4,2018,-122.329063416,47.575572968
"22506","ASSLT-NONAGG","Assault",NA,4,2018,-122.329063416,47.575572968
"22507","ASSLT-NONAGG","Assault",NA,4,2018,-122.329063416,47.575572968
"22508","THREATS-OTHER","Threats",NA,4,2018,-122.331085205,47.602413177
"22509","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.325515747,47.530902863
"22510","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.325515747,47.530902863
"22511","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.384307861,47.551170349
"22512","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.384307861,47.551170349
"22513","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.282356262,47.567905426
"22514","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.282356262,47.567905426
"22515","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.344993591,47.725036621
"22516","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.344993591,47.725036621
"22517","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.344993591,47.725036621
"22518","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.344993591,47.725036621
"22519","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.329055786,47.654922485
"22520","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.329055786,47.654922485
"22521","FRAUD-IDENTITY THEFT","Fraud",NA,4,2018,-122.30556488,47.694385529
"22522","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.345443726,47.615089417
"22523","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.345443726,47.615089417
"22524","ASSLT-NONAGG","Assault",NA,4,2018,-122.312583923,47.716697693
"22525","ASSLT-NONAGG","Assault",NA,4,2018,-122.312583923,47.716697693
"22526","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.313034058,47.667491913
"22527","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.313034058,47.667491913
"22528","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.335792542,47.6628685
"22529","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.335792542,47.6628685
"22530","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.312950134,47.650882721
"22531","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.312950134,47.650882721
"22532","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.332939148,47.615882874
"22533","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.332939148,47.615882874
"22534","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.332939148,47.615882874
"22535","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.332939148,47.615882874
"22536","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.332939148,47.615882874
"22537","THREATS-OTHER","Threats",NA,4,2018,-122.348892212,47.619159698
"22538","THREATS-OTHER","Threats",NA,4,2018,-122.348892212,47.619159698
"22539","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.297561646,47.713031769
"22540","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.297561646,47.713031769
"22541","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.343261719,47.61145401
"22542","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.343261719,47.61145401
"22543","THEFT-OTH","Other property",NA,4,2018,-122.33379364,47.615222931
"22544","THEFT-OTH","Other property",NA,4,2018,-122.33379364,47.615222931
"22545","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.355331421,47.693317413
"22546","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.355331421,47.693317413
"22547","THEFT-OTH","Other property",NA,4,2018,-122.308311462,47.599243164
"22548","THEFT-OTH","Other property",NA,4,2018,-122.308311462,47.599243164
"22549","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.394264221,47.669467926
"22550","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.394264221,47.669467926
"22551","ASSLT-NONAGG","Assault",NA,4,2018,-122.286186218,47.539764404
"22552","ASSLT-NONAGG","Assault",NA,4,2018,-122.286186218,47.539764404
"22553","THEFT-OTH","Other property",NA,4,2018,-122.31754303,47.686378479
"22554","THEFT-OTH","Other property",NA,4,2018,-122.31754303,47.686378479
"22555","THEFT-OTH","Other property",NA,4,2018,-122.31754303,47.686378479
"22556","THEFT-OTH","Other property",NA,4,2018,-122.31754303,47.686378479
"22557","FRAUD-IDENTITY THEFT","Fraud",NA,4,2018,-122.34602356,47.703605652
"22558","FRAUD-IDENTITY THEFT","Fraud",NA,4,2018,-122.34602356,47.703605652
"22559","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.329162598,47.623703003
"22560","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.329162598,47.623703003
"22561","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.329162598,47.623703003
"22562","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.36730957,47.521026611
"22563","THEFT-BUILDING","Other property",NA,4,2018,-122.346725464,47.612327576
"22564","THEFT-BUILDING","Other property",NA,4,2018,-122.327850342,47.619037628
"22565","THEFT-BUILDING","Other property",NA,4,2018,-122.327850342,47.619037628
"22566","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.36730957,47.521026611
"22567","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.36730957,47.521026611
"22568","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.36730957,47.521026611
"22569","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.345428467,47.518218994
"22570","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.345428467,47.518218994
"22571","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.345428467,47.518218994
"22572","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.313438416,47.596652985
"22573","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.313438416,47.596652985
"22574","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.353858948,47.684020996
"22575","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.353858948,47.684020996
"22576","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.335830688,47.612632751
"22577","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.335830688,47.612632751
"22578","THEFT-OTH","Other property",NA,4,2018,-122.318702698,47.673751831
"22579","THEFT-OTH","Other property",NA,4,2018,-122.318702698,47.673751831
"22580","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.334815979,47.612369537
"22581","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.334815979,47.612369537
"22582","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.334815979,47.612369537
"22583","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.334815979,47.612369537
"22584","FRAUD-CHECK","Fraud",NA,4,2018,-122.352401733,47.734130859
"22585","FRAUD-CHECK","Fraud",NA,4,2018,-122.352401733,47.734130859
"22586","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.300338745,47.640617371
"22587","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.300338745,47.640617371
"22588","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.358459473,47.675113678
"22589","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.358459473,47.675113678
"22590","THEFT-BUILDING","Other property",NA,4,2018,-122.306472778,47.566432953
"22591","THEFT-BUILDING","Other property",NA,4,2018,-122.306472778,47.566432953
"22592","THEFT-OTH","Other property",NA,4,2018,-122.31816864,47.615837097
"22593","THEFT-OTH","Other property",NA,4,2018,-122.31816864,47.615837097
"22594","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.32636261,47.59961319
"22595","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.32636261,47.59961319
"22596","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.361473083,47.681789398
"22597","THEFT-BICYCLE","Bike theft",NA,4,2018,-122.361473083,47.681789398
"22598","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.354042053,47.698741913
"22599","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.354042053,47.698741913
"22600","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.345428467,47.518218994
"22601","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.345428467,47.518218994
"22602","FORGERY-CHECK","Forgery",NA,4,2018,-122.355461121,47.705989838
"22603","FORGERY-CHECK","Forgery",NA,4,2018,-122.355461121,47.705989838
"22604","FORGERY-CHECK","Forgery",NA,4,2018,-122.355461121,47.705989838
"22605","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.31413269,47.610969543
"22606","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.31413269,47.610969543
"22607","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.383911133,47.643844604
"22608","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.383911133,47.643844604
"22609","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.383911133,47.643844604
"22610","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.320724487,47.661563873
"22611","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.320724487,47.661563873
"22612","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.320724487,47.661563873
"22613","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.320724487,47.661563873
"22614","THEFT-AUTOACC","Other property",NA,4,2018,-122.383575439,47.581172943
"22615","THEFT-AUTOACC","Other property",NA,4,2018,-122.383575439,47.581172943
"22616","THEFT-AUTOACC","Other property",NA,4,2018,-122.383575439,47.581172943
"22617","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.313438416,47.596652985
"22618","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.313438416,47.596652985
"22619","THEFT-OTH","Other property",NA,4,2018,-122.377548218,47.674549103
"22620","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.335090637,47.70816803
"22621","THEFT-CARPROWL","Car prowl",NA,4,2018,-122.335090637,47.70816803
"22622","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.382621765,47.668674469
"22623","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.382621765,47.668674469
"22624","THEFT-BUILDING","Other property",NA,4,2018,-122.334312439,47.608459473
"22625","THEFT-BUILDING","Other property",NA,4,2018,-122.334312439,47.608459473
"22626","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.313438416,47.596652985
"22627","THEFT-SHOPLIFT","Shoplifting",NA,4,2018,-122.313438416,47.596652985
"22628","ASSLT-NONAGG","Assault",NA,4,2018,-122.36680603,47.71124649
"22629","ASSLT-NONAGG","Assault",NA,4,2018,-122.36680603,47.71124649
"22630","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.38394928,47.667045593
"22631","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.38394928,47.667045593
"22632","BURGLARY-FORCE-NONRES","Burglary",NA,4,2018,-122.38394928,47.667045593
"22633","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.315620422,47.619941711
"22634","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.315620422,47.619941711
"22635","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.315620422,47.619941711
"22636","VEH-THEFT-AUTO","Vehicle theft",NA,4,2018,-122.315620422,47.619941711
"22637","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22638","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22639","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22640","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22641","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22642","FRAUD-IDENTITY THEFT","Fraud",NA,4,2018,-122.29901123,47.630760193
"22643","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22644","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22645","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22646","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22647","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22648","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22649","FRAUD-IDENTITY THEFT","Fraud",NA,4,2018,-122.29901123,47.630760193
"22650","BURGLARY-FORCE-RES","Burglary",NA,4,2018,-122.301544189,47.636154175
"22651","THREATS-WEAPON","Threats",NA,4,2018,-122.332519531,47.602306366
"22652","THREATS-WEAPON","Threats",NA,4,2018,-122.332519531,47.602306366
"22653","THREATS-WEAPON","Threats",NA,4,2018,-122.332519531,47.602306366
"22654","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22655","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22656","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22657","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22658","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22659","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22660","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22661","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22662","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22663","BURGLARY-NOFORCE-RES","Burglary",NA,4,2018,-122.281898499,47.709522247
"22664","FRAUD-IDENTITY THEFT","Fraud",NA,4,2018,-122.312705994,47.588027954
